id,cost
4324,15.5258757589
4325,15.530001498
4326,15.5612392367
4327,15.4303943691
4328,14.8206665673
4329,16.0776881542
4330,16.0099406206
4331,15.80669802
4332,15.4679603524
4333,14.4517473494
4334,12.7580590111
4335,9.37068233448
4336,0.0
4337,16.0782775455
4338,16.0105300119
4339,15.8072874113
4340,15.4685497437
4341,14.4523367407
4342,12.7586484024
4343,9.37127172577
4344,0.0
4345,16.0782775455
4346,16.0105300119
4347,15.8072874113
4348,15.4685497437
4349,14.4523367407
4350,12.7586484024
4351,9.37127172577
4352,0.0
4353,16.0776881542
4354,16.0099406206
4355,15.80669802
4356,15.4679603524
4357,14.4517473494
4358,12.7580590111
4359,9.37068233448
4360,0.0
4361,12.4165185454
4362,16.0223300973
4363,16.0782775455
4364,16.0105300119
4365,15.8072874113
4366,15.4685497437
4367,14.4523367407
4368,12.7586484024
4369,9.37127172577
4370,0.0
4371,16.0782775455
4372,16.0105300119
4373,15.8072874113
4374,15.4685497437
4375,14.4523367407
4376,12.7586484024
4377,9.37127172577
4378,0.0
4379,16.0782775455
4380,16.0105300119
4381,15.8072874113
4382,15.4685497437
4383,14.4523367407
4384,12.7586484024
4385,9.37127172577
4386,0.0
4387,16.0782775455
4388,15.8072874113
4389,15.4685497437
4390,15.129812076
4391,14.7910744083
4392,15.8714985971
4393,15.73600353
4394,15.600508463
4395,15.3295183288
4396,15.0585281947
4397,16.0782775455
4398,16.0105300119
4399,15.8072874113
4400,15.4685497437
4401,14.4523367407
4402,12.7586484024
4403,9.37127172577
4404,0.0
4405,16.0782775455
4406,16.0105300119
4407,15.8072874113
4408,15.4685497437
4409,14.4523367407
4410,12.7586484024
4411,9.37127172577
4412,0.0
4413,15.8496384477
4414,15.8008733508
4415,16.0782775455
4416,16.0105300119
4417,15.8072874113
4418,15.4685497437
4419,14.4523367407
4420,12.7586484024
4421,9.37127172577
4422,0.0
4423,16.0782775455
4424,16.0105300119
4425,15.8072874113
4426,15.4685497437
4427,14.4523367407
4428,12.7586484024
4429,9.37127172577
4430,0.0
4431,16.0782775455
4432,16.0105300119
4433,15.8072874113
4434,15.4685497437
4435,14.4523367407
4436,12.7586484024
4437,9.37127172577
4438,0.0
4439,16.0782775455
4440,16.0105300119
4441,15.8072874113
4442,15.4685497437
4443,14.4523367407
4444,12.7586484024
4445,9.37127172577
4446,0.0
4447,16.0782775455
4448,16.0105300119
4449,15.8072874113
4450,15.4685497437
4451,14.4523367407
4452,12.7586484024
4453,9.37127172577
4454,0.0
4455,16.0782775455
4456,16.0105300119
4457,15.8072874113
4458,15.4685497437
4459,14.4523367407
4460,12.7586484024
4461,9.37127172577
4462,0.0
4463,16.0782775455
4464,16.0105300119
4465,15.8072874113
4466,15.4685497437
4467,14.4523367407
4468,12.7586484024
4469,9.37127172577
4470,0.0
4471,16.0782775455
4472,16.0105300119
4473,15.8072874113
4474,15.4685497437
4475,14.4523367407
4476,12.7586484024
4477,9.37127172577
4478,0.0
4479,16.0782775455
4480,16.0105300119
4481,15.8072874113
4482,15.4685497437
4483,14.4523367407
4484,12.7586484024
4485,9.37127172577
4486,0.0
4487,15.8703198145
4488,15.5993296804
4489,15.3283395462
4490,15.0573494121
4491,15.9498349679
4492,16.0782775455
4493,16.0105300119
4494,15.8072874113
4495,15.4685497437
4496,14.4523367407
4497,12.7586484024
4498,9.37127172577
4499,0.0
4500,16.0782775455
4501,16.0105300119
4502,15.8072874113
4503,15.4685497437
4504,14.4523367407
4505,12.7586484024
4506,9.37127172577
4507,0.0
4508,16.0782775455
4509,16.0105300119
4510,15.8072874113
4511,15.4685497437
4512,14.4523367407
4513,12.7586484024
4514,9.37127172577
4515,0.0
4516,16.0782775455
4517,16.0105300119
4518,15.8072874113
4519,15.4685497437
4520,14.4523367407
4521,12.7586484024
4522,9.37127172577
4523,0.0
4524,16.0782775455
4525,16.0105300119
4526,15.8072874113
4527,15.4685497437
4528,14.4523367407
4529,12.7586484024
4530,9.37127172577
4531,0.0
4532,16.0782775455
4533,16.0105300119
4534,15.8072874113
4535,15.4685497437
4536,14.4523367407
4537,12.7586484024
4538,9.37127172577
4539,0.0
4540,16.0782775455
4541,16.0105300119
4542,15.8072874113
4543,15.4685497437
4544,14.4523367407
4545,12.7586484024
4546,9.37127172577
4547,0.0
4548,16.0782775455
4549,16.0105300119
4550,15.8072874113
4551,15.4685497437
4552,14.4523367407
4553,12.7586484024
4554,9.37127172577
4555,0.0
4556,16.0782775455
4557,16.0105300119
4558,15.8072874113
4559,15.4685497437
4560,14.4523367407
4561,12.7586484024
4562,9.37127172577
4563,0.0
4564,16.0776881542
4565,16.0099406206
4566,15.80669802
4567,15.4679603524
4568,14.4517473494
4569,12.7580590111
4570,16.0782775455
4571,16.0105300119
4572,15.8072874113
4573,15.4685497437
4574,14.4523367407
4575,12.7586484024
4576,9.37127172577
4577,0.0
4578,16.0140786191
4579,16.0099406206
4580,15.9421930871
4581,15.8744455536
4582,15.80669802
4583,15.9427622724
4584,15.9427622724
4585,16.0782775455
4586,16.0105300119
4587,15.8072874113
4588,15.4685497437
4589,14.4523367407
4590,12.7586484024
4591,9.37127172577
4592,0.0
4593,16.0252770537
4594,16.0099528801
4595,15.8002147158
4596,15.4614770481
4597,15.1227393805
4598,14.7840017128
4599,16.0134892278
4600,15.1655708098
4601,15.8869042739
4602,16.0252770537
4603,16.0305815754
4604,16.0305815754
4605,16.0782775455
4606,15.9427824784
4607,15.7395398778
4608,15.3330546766
4609,14.5200842742
4610,16.0782775455
4611,16.0105300119
4612,15.8072874113
4613,15.4685497437
4614,14.4523367407
4615,12.7586484024
4616,9.37127172577
4617,0.0
4618,16.0782775455
4619,16.0105300119
4620,15.8072874113
4621,15.4685497437
4622,14.4523367407
4623,12.7586484024
4624,9.37127172577
4625,0.0
4626,13.8714566469
4627,12.7197485769
4628,16.0776881542
4629,16.0099406206
4630,15.80669802
4631,15.4679603524
4632,14.4517473494
4633,12.7580590111
4634,9.37068233448
4635,0.0
4636,15.9804385905
4637,15.6417009228
4638,14.6932354533
4639,13.1714870461
4640,10.8003233725
4641,16.0782775455
4642,16.0105300119
4643,15.8072874113
4644,15.4685497437
4645,14.4523367407
4646,12.7586484024
4647,9.37127172577
4648,0.0
4649,16.0782775455
4650,16.0105300119
4651,15.8072874113
4652,15.4685497437
4653,14.4523367407
4654,12.7586484024
4655,9.37127172577
4656,0.0
4657,10.9739062824
4658,16.0782775455
4659,16.0105300119
4660,15.8072874113
4661,15.4685497437
4662,14.4523367407
4663,12.7586484024
4664,9.37127172577
4665,0.0
4666,15.9427622724
4667,15.9427622724
4668,16.0305815754
4669,11.5512711953
4670,13.8371550069
4671,12.1255417568
4672,14.487667753
4673,13.6746973506
4674,12.8617269482
4675,11.2357861434
4676,16.0782775455
4677,16.0105300119
4678,15.8072874113
4679,15.4685497437
4680,14.4523367407
4681,12.7586484024
4682,9.37127172577
4683,0.0
4684,15.9840643879
4685,15.6362787989
4686,15.9840643879
4687,15.5067670944
4688,15.6362787989
4689,16.0782775455
4690,16.0105300119
4691,15.8072874113
4692,15.4685497437
4693,14.4523367407
4694,12.7586484024
4695,9.37127172577
4696,0.0
4697,16.0240982711
4698,16.0776881542
4699,16.0099406206
4700,16.0782775455
4701,16.0105300119
4702,15.8072874113
4703,15.4685497437
4704,14.4523367407
4705,12.7586484024
4706,9.37127172577
4707,0.0
4708,12.8651225113
4709,16.0240982711
4710,16.0782775455
4711,16.0105300119
4712,15.8072874113
4713,15.4685497437
4714,14.4523367407
4715,12.7586484024
4716,9.37127172577
4717,0.0
4718,14.8381375987
4719,15.8392083038
4720,16.0164361843
4721,15.4390801789
4722,14.7616048436
4723,16.0776881542
4724,16.0099406206
4725,15.80669802
4726,15.4679603524
4727,14.4517473494
4728,12.7580590111
4729,9.37068233448
4730,0.0
4731,15.5518089759
4732,15.9757681849
4733,16.0782775455
4734,16.0105300119
4735,15.8072874113
4736,15.4685497437
4737,14.4523367407
4738,12.7586484024
4739,9.37127172577
4740,0.0
4741,16.0276346189
4742,16.0776881542
4743,16.0099406206
4744,15.9421930871
4745,15.8744455536
4746,15.80669802
4747,16.0547018937
4748,15.9869543601
4749,15.9192068266
4750,15.8514592931
4751,15.7837117595
4752,15.7954995854
4753,15.4567619178
4754,15.1180242501
4755,14.7792865824
4756,16.0123104452
4757,15.8709907089
4758,15.9757681849
4759,16.0264558363
4760,15.995807489
4761,16.0782775455
4762,16.0105300119
4763,15.8072874113
4764,15.4685497437
4765,14.4523367407
4766,12.7586484024
4767,9.37127172577
4768,0.0
4769,16.0264558363
4770,15.8838231429
4771,10.2781402683
4772,12.8384144153
4773,15.4123021383
4774,16.0782775455
4775,16.0105300119
4776,15.8072874113
4777,15.4685497437
4778,14.4523367407
4779,12.7586484024
4780,9.37127172577
4781,0.0
4782,16.0782775455
4783,16.0105300119
4784,15.8072874113
4785,15.4685497437
4786,14.4523367407
4787,12.7586484024
4788,9.37127172577
4789,0.0
4790,16.0782775455
4791,16.0105300119
4792,15.8072874113
4793,15.4685497437
4794,14.4523367407
4795,12.7586484024
4796,9.37127172577
4797,0.0
4798,16.0299921841
4799,16.0782775455
4800,16.0105300119
4801,15.8072874113
4802,15.4685497437
4803,14.4523367407
4804,12.7586484024
4805,9.37127172577
4806,0.0
4807,16.0747411977
4808,15.9392461306
4809,15.8037510636
4810,15.4650133959
4811,15.1262757282
4812,15.80669802
4813,15.4679603524
4814,15.1292226847
4815,16.0776881542
4816,15.9421930871
4817,15.80669802
4818,15.4679603524
4819,16.0706154586
4820,15.731877791
4821,14.7834123215
4822,16.0305815754
4823,16.0782775455
4824,16.0105300119
4825,15.8072874113
4826,15.4685497437
4827,14.4523367407
4828,12.7586484024
4829,9.37127172577
4830,0.0
4831,16.0717942412
4832,15.9362991741
4833,15.8008041071
4834,15.66530904
4835,15.529813973
4836,16.0305815754
4837,16.0305815754
4838,15.4591194829
4839,14.7816441476
4840,14.1041688123
4841,13.426693477
4842,16.0782775455
4843,16.0105300119
4844,15.8072874113
4845,15.4685497437
4846,14.4523367407
4847,12.7586484024
4848,9.37127172577
4849,0.0
4850,16.0782775455
4851,16.0105300119
4852,15.8072874113
4853,15.4685497437
4854,14.4523367407
4855,12.7586484024
4856,9.37127172577
4857,0.0
4858,15.2430285552
4859,16.0776881542
4860,15.7389504865
4861,14.7904850171
4862,15.9392259246
4863,15.7954144486
4864,15.4656683971
4865,16.0782775455
4866,16.0105300119
4867,15.8072874113
4868,15.4685497437
4869,14.4523367407
4870,12.7586484024
4871,9.37127172577
4872,0.0
4873,16.0305815754
4874,16.0782775455
4875,16.0105300119
4876,15.8072874113
4877,15.4685497437
4878,14.4523367407
4879,12.7586484024
4880,9.37127172577
4881,0.0
4882,16.0782775455
4883,16.0105300119
4884,15.8072874113
4885,15.4685497437
4886,14.4523367407
4887,12.7586484024
4888,9.37127172577
4889,0.0
4890,16.0017014019
4891,15.7954995854
4892,15.4567619178
4893,15.1180242501
4894,14.7792865824
4895,16.0093512293
4896,15.8738561623
4897,15.6028660281
4898,16.0782775455
4899,16.0105300119
4900,15.8072874113
4901,15.4685497437
4902,14.4523367407
4903,12.7586484024
4904,9.37127172577
4905,0.0
4906,16.0782775455
4907,16.0105300119
4908,15.8072874113
4909,15.4685497437
4910,14.4523367407
4911,12.7586484024
4912,9.37127172577
4913,0.0
4914,16.0252770537
4915,16.0782775455
4916,16.0105300119
4917,15.8072874113
4918,15.4685497437
4919,14.4523367407
4920,12.7586484024
4921,9.37127172577
4922,0.0
4923,16.0305815754
4924,16.0240982711
4925,15.8285992605
4926,15.938067348
4927,15.802572281
4928,15.6670772139
4929,15.5315821468
4930,15.8472808826
4931,16.0782775455
4932,16.0105300119
4933,15.8072874113
4934,15.4685497437
4935,14.4523367407
4936,12.7586484024
4937,9.37127172577
4938,0.0
4939,16.0782775455
4940,16.0105300119
4941,15.8072874113
4942,15.4685497437
4943,14.4523367407
4944,12.7586484024
4945,9.37127172577
4946,0.0
4947,16.0782775455
4948,16.0105300119
4949,15.8072874113
4950,15.4685497437
4951,14.4523367407
4952,12.7586484024
4953,9.37127172577
4954,0.0
4955,16.0782775455
4956,16.0105300119
4957,15.8072874113
4958,15.4685497437
4959,14.4523367407
4960,12.7586484024
4961,9.37127172577
4962,0.0
4963,16.0782775455
4964,16.0105300119
4965,15.8072874113
4966,15.4685497437
4967,14.4523367407
4968,12.7586484024
4969,9.37127172577
4970,0.0
4971,16.0164361843
4972,16.0017014019
4973,15.9497902431
4974,15.6110525754
4975,14.662587106
4976,16.0782775455
4977,16.0105300119
4978,15.8072874113
4979,15.4685497437
4980,14.4523367407
4981,12.7586484024
4982,9.37127172577
4983,0.0
4984,16.0081724467
4985,15.8726773797
4986,15.7371823126
4987,15.6016872456
4988,16.0782775455
4989,16.0105300119
4990,15.8072874113
4991,15.4685497437
4992,14.4523367407
4993,12.7586484024
4994,9.37127172577
4995,0.0
4996,16.0782775455
4997,16.0105300119
4998,15.8072874113
4999,15.4685497437
5000,14.4523367407
5001,12.7586484024
5002,9.37127172577
5003,0.0
5004,16.0782775455
5005,16.0105300119
5006,15.8072874113
5007,15.4685497437
5008,14.4523367407
5009,12.7586484024
5010,9.37127172577
5011,0.0
5012,16.0782775455
5013,16.0105300119
5014,15.8072874113
5015,15.4685497437
5016,14.4523367407
5017,12.7586484024
5018,9.37127172577
5019,0.0
5020,16.0782775455
5021,16.0105300119
5022,15.8072874113
5023,15.4685497437
5024,14.4523367407
5025,12.7586484024
5026,9.37127172577
5027,0.0
5028,16.0782775455
5029,16.0105300119
5030,15.8072874113
5031,15.4685497437
5032,14.4523367407
5033,12.7586484024
5034,9.37127172577
5035,0.0
5036,16.0288134015
5037,16.0776881542
5038,15.7389504865
5039,14.7904850171
5040,16.0776881542
5041,15.7389504865
5042,14.7904850171
5043,16.0164361843
5044,16.0282240102
5045,16.0282240102
5046,16.0164361843
5047,16.0741518064
5048,16.0064042729
5049,15.8031616723
5050,15.4644240046
5051,14.4482110016
5052,12.7545226633
5053,9.36714598671
5054,0.0
5055,16.0782775455
5056,16.0105300119
5057,15.8072874113
5058,15.4685497437
5059,14.4523367407
5060,12.7586484024
5061,9.37127172577
5062,0.0
5063,2.36294221048
5064,9.25418894909
5065,16.0776881542
5066,15.7389504865
5067,14.7904850171
5068,16.0776881542
5069,15.7389504865
5070,14.7904850171
5071,15.8869042739
5072,16.0782775455
5073,16.0105300119
5074,15.8072874113
5075,15.4685497437
5076,14.4523367407
5077,12.7586484024
5078,9.37127172577
5079,0.0
5080,16.0782775455
5081,16.0105300119
5082,15.8072874113
5083,15.4685497437
5084,14.4523367407
5085,12.7586484024
5086,9.37127172577
5087,0.0
5088,16.0782775455
5089,16.0105300119
5090,15.8072874113
5091,15.4685497437
5092,14.4523367407
5093,12.7586484024
5094,9.37127172577
5095,0.0
5096,16.0782775455
5097,16.0105300119
5098,15.8072874113
5099,15.4685497437
5100,14.4523367407
5101,12.7586484024
5102,9.37127172577
5103,0.0
5104,15.6292061033
5105,15.8780634044
5106,16.0164361843
5107,16.0782775455
5108,16.0105300119
5109,15.8072874113
5110,15.4685497437
5111,14.4523367407
5112,12.7586484024
5113,9.37127172577
5114,0.0
5115,16.0305815754
5116,15.4544043526
5117,15.1156666849
5118,15.9427824784
5119,15.7395398778
5120,15.5362972772
5121,15.3330546766
5122,14.4523367407
5123,15.9427824784
5124,15.8072874113
5125,15.4685497437
5126,16.0240982711
5127,16.0105300119
5128,15.7395398778
5129,15.129812076
5130,15.9368683594
5131,15.5188030634
5132,15.9427622724
5133,14.4999323816
5134,16.0282240102
5135,16.0282240102
5136,15.9132927076
5137,16.0782775455
5138,16.0105300119
5139,15.8072874113
5140,15.4685497437
5141,14.4523367407
5142,12.7586484024
5143,9.37127172577
5144,0.0
5145,15.9398355219
5146,15.8043404549
5147,15.6688453878
5148,15.5333503207
5149,15.9392461306
5150,15.8037510636
5151,15.6682559965
5152,15.5327609294
5153,16.0782775455
5154,16.0105300119
5155,15.8072874113
5156,15.4685497437
5157,14.4523367407
5158,12.7586484024
5159,9.37127172577
5160,0.0
5161,16.0782775455
5162,16.0105300119
5163,15.8072874113
5164,15.4685497437
5165,14.4523367407
5166,12.7586484024
5167,9.37127172577
5168,0.0
5169,16.0782775455
5170,16.0105300119
5171,15.8072874113
5172,15.4685497437
5173,14.4523367407
5174,12.7586484024
5175,9.37127172577
5176,0.0
5177,13.8641898162
5178,16.0782775455
5179,16.0105300119
5180,15.8072874113
5181,15.4685497437
5182,14.4523367407
5183,12.7586484024
5184,9.37127172577
5185,0.0
5186,16.0017014019
5187,15.875116448
5188,16.0282240102
5189,16.0252770537
5190,16.0282240102
5191,16.0782775455
5192,16.0105300119
5193,15.8072874113
5194,15.4685497437
5195,14.4523367407
5196,12.7586484024
5197,9.37127172577
5198,0.0
5199,16.0782775455
5200,16.0105300119
5201,15.8072874113
5202,15.4685497437
5203,14.4523367407
5204,12.7586484024
5205,9.37127172577
5206,0.0
5207,15.995807489
5208,15.7602745951
5209,16.0782775455
5210,16.0105300119
5211,15.8072874113
5212,15.4685497437
5213,14.4523367407
5214,12.7586484024
5215,9.37127172577
5216,0.0
5217,16.0782775455
5218,16.0105300119
5219,15.8072874113
5220,15.4685497437
5221,14.4523367407
5222,12.7586484024
5223,9.37127172577
5224,0.0
5225,16.0782775455
5226,16.0105300119
5227,15.8072874113
5228,15.4685497437
5229,14.4523367407
5230,12.7586484024
5231,9.37127172577
5232,0.0
5233,16.0782775455
5234,16.0105300119
5235,15.8072874113
5236,15.4685497437
5237,14.4523367407
5238,12.7586484024
5239,9.37127172577
5240,0.0
5241,16.0782775455
5242,16.0105300119
5243,15.8072874113
5244,15.4685497437
5245,14.4523367407
5246,12.7586484024
5247,9.37127172577
5248,0.0
5249,16.0782775455
5250,16.0105300119
5251,15.8072874113
5252,15.4685497437
5253,14.4523367407
5254,12.7586484024
5255,9.37127172577
5256,0.0
5257,16.0782775455
5258,16.0105300119
5259,15.8072874113
5260,15.4685497437
5261,14.4523367407
5262,12.7586484024
5263,9.37127172577
5264,0.0
5265,16.0782775455
5266,16.0105300119
5267,15.8072874113
5268,15.4685497437
5269,14.4523367407
5270,12.7586484024
5271,9.37127172577
5272,0.0
5273,16.0294027928
5274,15.5375698223
5275,16.0776881542
5276,14.7904850171
5277,16.0776881542
5278,14.7904850171
5279,9.03885503526
5280,2.26410168204
5281,0.0
5282,0.0
5283,16.0299921841
5284,15.0860477098
5285,15.9810727066
5286,15.9810727066
5287,16.0017014019
5288,16.0017014019
5289,13.0512929703
5290,16.0782775455
5291,16.0105300119
5292,15.8072874113
5293,15.4685497437
5294,14.4523367407
5295,12.7586484024
5296,9.37127172577
5297,0.0
5298,16.0776881542
5299,15.9421930871
5300,15.80669802
5301,15.671202953
5302,15.5357078859
5303,16.0776881542
5304,16.0099406206
5305,15.9421930871
5306,16.0099406206
5307,15.9421930871
5308,15.8744455536
5309,15.80669802
5310,15.7389504865
5311,16.0782775455
5312,16.0105300119
5313,15.8072874113
5314,15.4685497437
5315,14.4523367407
5316,12.7586484024
5317,9.37127172577
5318,0.0
5319,15.9110123327
5320,16.0782775455
5321,16.0105300119
5322,15.8072874113
5323,15.4685497437
5324,14.4523367407
5325,12.7586484024
5326,9.37127172577
5327,0.0
5328,16.0782775455
5329,16.0105300119
5330,15.8072874113
5331,15.4685497437
5332,14.4523367407
5333,12.7586484024
5334,9.37127172577
5335,0.0
5336,16.0782775455
5337,16.0105300119
5338,15.8072874113
5339,15.4685497437
5340,14.4523367407
5341,12.7586484024
5342,9.37127172577
5343,0.0
5344,16.0311709667
5345,16.0782775455
5346,16.0105300119
5347,15.8072874113
5348,15.4685497437
5349,14.4523367407
5350,12.7586484024
5351,9.37127172577
5352,0.0
5353,16.0782775455
5354,16.0105300119
5355,15.8072874113
5356,15.4685497437
5357,14.4523367407
5358,12.7586484024
5359,9.37127172577
5360,0.0
5361,16.0282240102
5362,16.0782775455
5363,16.0105300119
5364,15.8072874113
5365,15.4685497437
5366,14.4523367407
5367,12.7586484024
5368,9.37127172577
5369,0.0
5370,16.0782775455
5371,16.0105300119
5372,15.8072874113
5373,15.4685497437
5374,14.4523367407
5375,12.7586484024
5376,9.37127172577
5377,0.0
5378,16.0782775455
5379,16.0105300119
5380,15.8072874113
5381,15.4685497437
5382,14.4523367407
5383,12.7586484024
5384,9.37127172577
5385,0.0
5386,16.0782775455
5387,16.0105300119
5388,15.8072874113
5389,15.4685497437
5390,14.4523367407
5391,12.7586484024
5392,9.37127172577
5393,0.0
5394,16.0782775455
5395,16.0105300119
5396,15.8072874113
5397,15.4685497437
5398,14.4523367407
5399,12.7586484024
5400,9.37127172577
5401,0.0
5402,16.0782775455
5403,16.0105300119
5404,15.8072874113
5405,15.4685497437
5406,14.4523367407
5407,12.7586484024
5408,9.37127172577
5409,0.0
5410,16.0782775455
5411,16.0105300119
5412,15.8072874113
5413,15.4685497437
5414,14.4523367407
5415,12.7586484024
5416,9.37127172577
5417,0.0
5418,16.0782775455
5419,16.0105300119
5420,15.8072874113
5421,15.4685497437
5422,14.4523367407
5423,12.7586484024
5424,9.37127172577
5425,0.0
5426,15.9722318372
5427,16.0782775455
5428,16.0105300119
5429,15.8072874113
5430,15.4685497437
5431,14.4523367407
5432,12.7586484024
5433,9.37127172577
5434,0.0
5435,2.02480881617
5436,0.0
5437,0.0
5438,0.0
5439,0.0
5440,15.0828685034
5441,15.9722318372
5442,15.9722318372
5443,15.7777327097
5444,15.7265732693
5445,15.3200880681
5446,14.9136028669
5447,14.5071176657
5448,16.0782775455
5449,16.0105300119
5450,15.8072874113
5451,15.4685497437
5452,14.4523367407
5453,12.7586484024
5454,9.37127172577
5455,0.0
5456,16.0782775455
5457,16.0105300119
5458,15.8072874113
5459,15.4685497437
5460,14.4523367407
5461,12.7586484024
5462,9.37127172577
5463,0.0
5464,15.9722318372
5465,11.3632553721
5466,16.0305815754
5467,16.0782775455
5468,16.0105300119
5469,15.8072874113
5470,15.4685497437
5471,14.4523367407
5472,12.7586484024
5473,9.37127172577
5474,0.0
5475,15.6894091523
5476,15.3506714846
5477,16.0782775455
5478,16.0105300119
5479,15.8072874113
5480,15.4685497437
5481,14.4523367407
5482,12.7586484024
5483,9.37127172577
5484,0.0
5485,15.799040246
5486,16.0252770537
5487,16.0252770537
5488,16.0305815754
5489,16.0193831408
5490,16.0193831408
5491,16.0193831408
5492,16.0193831408
5493,16.0782775455
5494,16.0105300119
5495,15.8072874113
5496,15.4685497437
5497,14.4523367407
5498,12.7586484024
5499,9.37127172577
5500,0.0
5501,15.6775361895
5502,15.9816620979
5503,16.0782775455
5504,16.0105300119
5505,15.8072874113
5506,15.4685497437
5507,14.4523367407
5508,12.7586484024
5509,9.37127172577
5510,0.0
5511,16.0782775455
5512,16.0105300119
5513,15.8072874113
5514,15.4685497437
5515,14.4523367407
5516,12.7586484024
5517,9.37127172577
5518,0.0
5519,16.0235088798
5520,14.2526851748
5521,16.0782775455
5522,16.0105300119
5523,15.8072874113
5524,15.4685497437
5525,14.4523367407
5526,12.7586484024
5527,9.37127172577
5528,0.0
5529,16.0093512293
5530,15.9416036958
5531,15.8738561623
5532,15.8061086287
5533,16.0776881542
5534,16.0099406206
5535,15.8744455536
5536,15.6034554194
5537,15.0614751512
5538,16.0776881542
5539,16.0099406206
5540,15.8744455536
5541,15.6034554194
5542,15.0614751512
5543,16.0782775455
5544,16.0105300119
5545,15.8072874113
5546,15.4685497437
5547,14.4523367407
5548,12.7586484024
5549,9.37127172577
5550,0.0
5551,16.0782775455
5552,16.0105300119
5553,15.8072874113
5554,15.4685497437
5555,14.4523367407
5556,12.7586484024
5557,9.37127172577
5558,0.0
5559,16.0782775455
5560,16.0105300119
5561,15.8072874113
5562,15.4685497437
5563,14.4523367407
5564,12.7586484024
5565,9.37127172577
5566,0.0
5567,16.0782775455
5568,16.0105300119
5569,15.8072874113
5570,15.4685497437
5571,14.4523367407
5572,12.7586484024
5573,9.37127172577
5574,0.0
5575,14.3863249156
5576,12.6926365773
5577,10.998948239
5578,9.30525990071
5579,16.0776881542
5580,15.9421930871
5581,15.80669802
5582,15.4679603524
5583,14.7904850171
5584,14.1130096817
5585,16.021740706
5586,16.0776881542
5587,15.9421930871
5588,15.80669802
5589,15.4679603524
5590,14.7904850171
5591,14.1130096817
5592,16.0776881542
5593,16.0099406206
5594,15.80669802
5595,15.4679603524
5596,14.4517473494
5597,12.7580590111
5598,9.37068233448
5599,0.0
5600,14.9904112603
5601,14.7816614208
5602,15.6398151466
5603,16.0782775455
5604,16.0105300119
5605,15.8072874113
5606,15.4685497437
5607,14.4523367407
5608,12.7586484024
5609,9.37127172577
5610,0.0
5611,16.0782775455
5612,16.0105300119
5613,15.8072874113
5614,15.4685497437
5615,14.4523367407
5616,12.7586484024
5617,9.37127172577
5618,0.0
5619,16.0782775455
5620,16.0105300119
5621,15.8072874113
5622,15.4685497437
5623,14.4523367407
5624,12.7586484024
5625,9.37127172577
5626,0.0
5627,12.3755440605
5628,10.3431180545
5629,8.98816738387
5630,5.60079070726
5631,16.0252770537
5632,16.0782775455
5633,16.0105300119
5634,15.8072874113
5635,15.4685497437
5636,14.4523367407
5637,12.7586484024
5638,9.37127172577
5639,0.0
5640,16.0782775455
5641,16.0105300119
5642,15.8072874113
5643,15.4685497437
5644,14.4523367407
5645,12.7586484024
5646,9.37127172577
5647,0.0
5648,16.0782775455
5649,16.0105300119
5650,15.8072874113
5651,15.4685497437
5652,14.4523367407
5653,12.7586484024
5654,9.37127172577
5655,0.0
5656,16.0299921841
5657,14.1056057001
5658,15.8297780431
5659,16.0182043582
5660,16.0282240102
5661,13.8371550069
5662,16.0305815754
5663,16.0782775455
5664,16.0105300119
5665,15.8072874113
5666,15.4685497437
5667,14.4523367407
5668,12.7586484024
5669,9.37127172577
5670,0.0
5671,16.0782775455
5672,16.0105300119
5673,15.8072874113
5674,15.4685497437
5675,14.4523367407
5676,12.7586484024
5677,9.37127172577
5678,0.0
5679,16.0164361843
5680,16.0164361843
5681,14.9379554351
5682,16.0193831408
5683,15.8425210274
5684,15.7070259603
5685,15.5715308932
5686,15.2327932256
5687,16.0782775455
5688,16.0105300119
5689,15.8072874113
5690,15.4685497437
5691,14.4523367407
5692,12.7586484024
5693,9.37127172577
5694,0.0
5695,16.0782775455
5696,16.0105300119
5697,15.8072874113
5698,15.4685497437
5699,14.4523367407
5700,12.7586484024
5701,9.37127172577
5702,0.0
5703,16.0782775455
5704,16.0105300119
5705,15.8072874113
5706,15.4685497437
5707,14.4523367407
5708,12.7586484024
5709,9.37127172577
5710,0.0
5711,16.0782775455
5712,16.0105300119
5713,15.8072874113
5714,15.4685497437
5715,14.4523367407
5716,12.7586484024
5717,9.37127172577
5718,0.0
5719,16.0782775455
5720,16.0105300119
5721,15.8072874113
5722,15.4685497437
5723,14.4523367407
5724,12.7586484024
5725,9.37127172577
5726,0.0
5727,16.0782775455
5728,16.0105300119
5729,15.8072874113
5730,15.4685497437
5731,14.4523367407
5732,12.7586484024
5733,9.37127172577
5734,0.0
5735,16.0782775455
5736,16.0105300119
5737,15.8072874113
5738,15.4685497437
5739,14.4523367407
5740,12.7586484024
5741,9.37127172577
5742,0.0
5743,16.0782775455
5744,16.0105300119
5745,15.8072874113
5746,15.4685497437
5747,14.4523367407
5748,12.7586484024
5749,9.37127172577
5750,0.0
5751,16.0782775455
5752,16.0105300119
5753,15.8072874113
5754,15.4685497437
5755,14.4523367407
5756,12.7586484024
5757,9.37127172577
5758,0.0
5759,16.0782775455
5760,16.0105300119
5761,15.8072874113
5762,15.4685497437
5763,14.4523367407
5764,12.7586484024
5765,9.37127172577
5766,0.0
5767,16.0782775455
5768,16.0105300119
